Week,TargetSubnet,TargetIP,Connections,Outbound,Inbound,TotalBytes,SourceIPs,SourcePorts,TargetPorts,Difference,Color
Feb 2020,229,182,4,1125830,5222431,6348261,2,4,4,4096601,In > Out
Feb 2020,229,189,1,49796135,46159826,95955961,1,1,1,3636309,Out > In
Feb 2020,229,190,1,1054668,946220,2000888,1,1,1,108448,Out > In
Feb 2020,229,191,2,495374,1388199,1883573,1,2,2,892825,In > Out
Feb 2020,229,194,6,54585853,39211143,93796996,5,6,6,15374710,Out > In
Feb 2020,229,195,1,16176373,4440611,20616984,1,1,1,11735762,Out > In
Feb 2020,229,199,3,19381977,26468632,45850609,3,3,1,7086655,In > Out
Feb 2020,229,20,11,50958045,24934152,75892197,11,11,4,26023893,Out > In
Feb 2020,229,203,1,22464,90042,112506,1,1,1,67578,In > Out
Feb 2020,229,210,3,741852452,803585044,1545437496,3,3,3,61732592,In > Out
Feb 2020,229,211,5,1107369118,1235269564,2342638682,5,5,2,127900446,In > Out
Feb 2020,229,212,1,703097,546341,1249438,1,1,1,156756,Out > In
Feb 2020,229,213,31,66807350,52022555,118829905,28,12,6,14784795,Out > In
Feb 2020,229,215,3,12839952,2363951042,2376790994,1,1,3,2351111090,In > Out
Feb 2020,229,216,3,142678479,314009781,456688260,3,3,3,171331302,In > Out
Feb 2020,229,217,58,602145790,497674522,1099820312,48,52,7,104471268,Out > In
Feb 2020,229,218,1,948374,1573113,2521487,1,1,1,624739,In > Out
Feb 2020,229,219,5,167625391,155811647,323437038,3,4,5,11813744,Out > In
Feb 2020,229,221,4,121270686,41312941,162583627,3,4,4,79957745,Out > In
Feb 2020,229,222,2,70101,864713,934814,2,2,2,794612,In > Out
Feb 2020,229,223,1,101916281,126177723,228094004,1,1,1,24261442,In > Out
Feb 2020,229,23,1,49382,75146,124528,1,1,1,25764,In > Out
Feb 2020,229,27,6,164696951,163920665,328617616,4,6,5,776286,Out > In
Feb 2020,229,30,4,121144230,167914647,289058877,4,4,4,46770417,In > Out
Feb 2020,229,32,18,9317309,39042025,48359334,18,18,4,29724716,In > Out
Feb 2020,229,35,2,31472642,33966075,65438717,2,2,2,2493433,In > Out
Feb 2020,229,38,2,53901260,204764517,258665777,2,2,1,150863257,In > Out
Feb 2020,229,42,1,2296404110,788179569,3084583679,1,1,1,1508224541,Out > In
Feb 2020,229,43,1,66277358,71443887,137721245,1,1,1,5166529,In > Out
Feb 2020,229,45,8,16069716,13454483,29524199,2,8,8,2615233,Out > In
Feb 2020,229,52,6,2159889272,2151872574,4311761846,3,4,4,8016698,Out > In
Feb 2020,229,55,5,11865063,28510944,40376007,4,5,5,16645881,In > Out
Feb 2020,229,58,5,1608337,1070990,2679327,4,4,3,537347,Out > In
Feb 2020,229,6,1,55266,93170,148436,1,1,1,37904,In > Out
Feb 2020,229,67,2,207696159,191709055,399405214,2,2,2,15987104,Out > In
Feb 2020,229,69,2,103445502,67532341,170977843,1,2,2,35913161,Out > In
Feb 2020,229,7,1,58004,369329,427333,1,1,1,311325,In > Out
Feb 2020,229,71,10,738563,23443140,24181703,3,2,10,22704577,In > Out
Feb 2020,229,72,2,6590091,12428667,19018758,2,2,2,5838576,In > Out
Feb 2020,229,73,1,17333623,18958528,36292151,1,1,1,1624905,In > Out
Feb 2020,229,76,9,296780770,341190433,637971203,5,5,9,44409663,In > Out
Feb 2020,229,77,1,155368,116364,271732,1,1,1,39004,Out > In
Feb 2020,229,79,3,19229160,29041221,48270381,3,3,2,9812061,In > Out
Feb 2020,229,80,4,2653799,2110753,4764552,3,4,3,543046,Out > In
Feb 2020,229,83,3,11646227,18792580,30438807,2,3,3,7146353,In > Out
Feb 2020,229,89,1,41282698,37469140,78751838,1,1,1,3813558,Out > In
Feb 2020,229,96,4,14902450,23751770,38654220,3,4,2,8849320,In > Out
Feb 2020,229,99,2,9045428,28715673,37761101,2,2,2,19670245,In > Out
Feb 2020,230,171,4,590229,25157,615386,3,4,1,565072,Out > In
Feb 2020,234,113,1,186578,228737,415315,1,1,1,42159,In > Out
Feb 2020,234,116,101,150098262,30001682,180099944,71,47,3,120096580,Out > In
Feb 2020,234,200,4,22620438,1130134058,1152754496,2,4,3,1107513620,In > Out
Feb 2020,234,201,2,260814,127417,388231,1,2,1,133397,Out > In
Feb 2020,234,228,2,4826035,285109755,289935790,2,2,1,280283720,In > Out
Feb 2020,234,237,2,66282255,1471609,67753864,1,2,2,64810646,Out > In
Feb 2020,234,29,5,40715357,4196039,44911396,1,5,5,36519318,Out > In
Feb 2020,234,44,2,269958,100220,370178,2,2,2,169738,Out > In
Feb 2020,234,76,1,12267,156555,168822,1,1,1,144288,In > Out
Feb 2020,235,212,25,9485100,211651,9696751,3,25,1,9273449,Out > In
Feb 2020,235,223,319002,171053594758,4755185665,175808780423,11878,43044,2,166298409093,Out > In
Feb 2020,236,253,46,304604606,932488696,1237093302,28,28,41,627884090,In > Out
Feb 2020,239,191,2,93233296,48427592,141660888,2,2,2,44805704,Out > In
Feb 2020,241,182,2,68410,242834,311244,1,2,1,174424,In > Out
Feb 2020,241,196,1,98256,67356,165612,1,1,1,30900,Out > In
Feb 2020,241,223,1,12260225987,73107379,12333333366,1,1,1,12187118608,Out > In
Feb 2020,241,235,1,18841882,20702246,39544128,1,1,1,1860364,In > Out
Feb 2020,242,104,1,41439,119663,161102,1,1,1,78224,In > Out
Feb 2020,242,110,24,1551671,1089499,2641170,24,24,1,462172,Out > In
Feb 2020,242,114,2,1476707,38318,1515025,1,2,1,1438389,Out > In
Feb 2020,242,122,1,76578328,23536576,100114904,1,1,1,53041752,Out > In
Feb 2020,242,169,1,28347,79585,107932,1,1,1,51238,In > Out
Feb 2020,242,174,3,259943759,169184441,429128200,2,3,3,90759318,Out > In
Feb 2020,242,230,6,607791843,254529905,862321748,2,4,4,353261938,Out > In
Feb 2020,242,39,1,210275,4085,214360,1,1,1,206190,Out > In
Feb 2020,242,40,6,21302395,68837417,90139812,2,6,6,47535022,In > Out
Feb 2020,242,41,12,515494,1364167,1879661,1,12,1,848673,In > Out
Feb 2020,246,160,1,203120,7093153,7296273,1,1,1,6890033,In > Out
Feb 2020,246,180,1,504247,582361,1086608,1,1,1,78114,In > Out
Feb 2020,25,22,21,7033789,327374,7361163,10,21,1,6706415,Out > In
Feb 2020,250,15,73,66626084,62196196,128822280,47,1,1,4429888,Out > In
Feb 2020,250,193,1,4372641,4735213,9107854,1,1,1,362572,In > Out
Feb 2020,250,201,335,71743119,49413924,121157043,12,15,201,22329195,Out > In
Feb 2020,250,204,1,56520,57408,113928,1,1,1,888,In > Out
Feb 2020,250,3,13,25080210,45080025,70160235,5,13,5,19999815,In > Out
Feb 2020,250,39,12,3498604,253776,3752380,5,12,2,3244828,Out > In
Feb 2020,250,41,19,31773201,272461112,304234313,7,19,2,240687911,In > Out
Feb 2020,250,51,6,950280,919500,1869780,1,6,6,30780,Out > In
Feb 2020,256,101,6,786292,400329,1186621,3,6,1,385963,Out > In
Feb 2020,256,102,2,323814,151399,475213,1,2,1,172415,Out > In
Feb 2020,256,103,1,73898,34549,108447,1,1,1,39349,Out > In
Feb 2020,256,104,42,35251491,1338445,36589936,15,42,1,33913046,Out > In
Feb 2020,256,105,4,910774,301689,1212463,2,4,1,609085,Out > In
Feb 2020,256,107,2,374674,164714,539388,1,2,1,209960,Out > In
Feb 2020,256,11,392,289692432,50480379,340172811,51,391,6,239212053,Out > In
Feb 2020,256,12,171,57560598,8399230,65959828,46,171,2,49161368,Out > In
Feb 2020,256,15,326,17715097,153650345,171365442,249,326,2,135935248,In > Out
Feb 2020,256,248,1160,8732525215,10505139917,19237665132,823,669,716,1772614702,In > Out
Feb 2020,256,249,1657,11081077920,12874026275,23955104195,1351,792,746,1792948355,In > Out
Feb 2020,256,250,1077,9663080437,10863752043,20526832480,818,457,548,1200671606,In > Out
Feb 2020,256,251,1232,9734068665,13641371421,23375440086,827,558,690,3907302756,In > Out
Feb 2020,256,252,1076,7625808591,10974835994,18600644585,826,496,582,3349027403,In > Out
Feb 2020,256,253,1072,7349983448,12593208609,19943192057,807,520,660,5243225161,In > Out
Feb 2020,256,254,791,6830810626,9040402153,15871212779,603,483,579,2209591527,In > Out
Feb 2020,29,216,1,37245,117934,155179,1,1,1,80689,In > Out
Feb 2020,29,52,164,328653319,521921490,850574809,25,65,39,193268171,In > Out
Feb 2020,3,195,16,119082635,6800756,125883391,2,2,2,112281879,Out > In
Feb 2020,3,30,2,12672,295431,308103,1,2,1,282759,In > Out
Feb 2020,34,201,11,2092605,2060182,4152787,3,11,1,32423,Out > In
Feb 2020,35,111,6,2747688,118440,2866128,1,6,1,2629248,Out > In
Feb 2020,35,112,5,2578184,88645,2666829,4,5,1,2489539,Out > In
Feb 2020,35,116,135,31360448,1449784,32810232,68,135,2,29910664,Out > In
Feb 2020,35,118,300,107199834,21115208,128315042,66,292,1,86084626,Out > In
Feb 2020,35,16,9,1016882,293904,1310786,1,5,1,722978,Out > In
Feb 2020,35,164,2,330763,6517,337280,2,2,2,324246,Out > In
Feb 2020,35,182,904,650038681,10486981,660525662,64,879,2,639551700,Out > In
Feb 2020,35,191,118,38838024,2633066,41471090,67,118,2,36204958,Out > In
Feb 2020,35,192,155,63580797,5837203,69418000,53,150,1,57743594,Out > In
Feb 2020,35,193,64,103815209,2889174,106704383,21,64,1,100926035,Out > In
Feb 2020,35,195,41117,23976089802,2118843210,26094933012,5662,25995,2,21857246592,Out > In
Feb 2020,35,202,82,12548028,563469,13111497,21,82,2,11984559,Out > In
Feb 2020,35,212,993,963721301,1614711284,2578432585,138,981,2,650989983,In > Out
Feb 2020,35,251,6,1891621,453677,2345298,2,6,1,1437944,Out > In
Feb 2020,35,254,385,609137198,216951104,826088302,52,376,1,392186094,Out > In
Feb 2020,35,35,1,268559,3571,272130,1,1,1,264988,Out > In
Feb 2020,35,98,7,2306014,713384,3019398,2,7,1,1592630,Out > In
Feb 2020,37,76,15583,81409066995,3681931504,85090998499,4374,12408,2,77727135491,Out > In
Feb 2020,38,17,1,41794,70329,112123,1,1,1,28535,In > Out
Feb 2020,38,18,5,1583102,2219686,3802788,4,5,2,636584,In > Out
Feb 2020,38,20,1,58437,100024,158461,1,1,1,41587,In > Out
Feb 2020,38,21,1,1641636,2338822,3980458,1,1,1,697186,In > Out
Feb 2020,38,24,1,73189,150595,223784,1,1,1,77406,In > Out
Feb 2020,38,26,1,138630,276564,415194,1,1,1,137934,In > Out
Feb 2020,38,27,1,282273,472030,754303,1,1,1,189757,In > Out
Feb 2020,38,28,1,32908,74829,107737,1,1,1,41921,In > Out
Feb 2020,38,40,11,221008,2454784,2675792,11,11,2,2233776,In > Out
Feb 2020,38,41,220461,80693971166,27595537097,108289508263,33310,47165,1,53098434069,Out > In
Feb 2020,38,42,3056,1091075807,953299524,2044375331,573,2860,2,137776283,Out > In
Feb 2020,38,43,9702,2730771316,718671250,3449442566,2450,7872,1,2012100066,Out > In
Feb 2020,38,44,66448,24738176011,6015703488,30753879499,15416,28590,1,18722472523,Out > In
Feb 2020,38,45,3806,2457693321,434779754,2892473075,781,3490,2,2022913567,Out > In
Feb 2020,38,46,1,258686,477188,735874,1,1,1,218502,In > Out
Feb 2020,38,47,8,965312,4775383,5740695,3,8,2,3810071,In > Out
Feb 2020,38,48,1,52082,78689,130771,1,1,1,26607,In > Out
Feb 2020,38,49,11521,2304012486,339720038,2643732524,2,8124,2,1964292448,Out > In
Feb 2020,38,53,1,563571,1063882,1627453,1,1,1,500311,In > Out
Feb 2020,38,54,2,1270248,1927518,3197766,2,2,1,657270,In > Out
Feb 2020,38,55,4,4388589,6120070,10508659,4,4,2,1731481,In > Out
Feb 2020,38,56,4,535085,51894,586979,4,4,1,483191,Out > In
Feb 2020,4,106,35,3641474428,55735767,3697210195,3,25,34,3585738661,Out > In
Feb 2020,4,14,4,1478936,10438150,11917086,2,3,3,8959214,In > Out
Feb 2020,4,17,4,12244192,98603622,110847814,4,1,4,86359430,In > Out
Feb 2020,4,20,2,62090,192620,254710,2,2,2,130530,In > Out
Feb 2020,4,26,1,5436,132717,138153,1,1,1,127281,In > Out
Feb 2020,4,35,1,7996,187953,195949,1,1,1,179957,In > Out
Feb 2020,43,4,13,12608084,240747,12848831,1,13,1,12367337,Out > In
Feb 2020,44,102,1,4292,113095,117387,1,1,1,108803,In > Out
Feb 2020,44,107,1,6156,147783,153939,1,1,1,141627,In > Out
Feb 2020,44,115,1,4836,115154,119990,1,1,1,110318,In > Out
Feb 2020,44,117,4,22880,530217,553097,1,4,1,507337,In > Out
Feb 2020,44,12,4,19496,441086,460582,1,4,1,421590,In > Out
Feb 2020,44,123,1,4756,111662,116418,1,1,1,106906,In > Out
Feb 2020,44,131,1,4436,115584,120020,1,1,1,111148,In > Out
Feb 2020,44,132,2,10152,236298,246450,1,2,1,226146,In > Out
Feb 2020,44,135,1,6156,155025,161181,1,1,1,148869,In > Out
Feb 2020,44,140,5,29780,704816,734596,1,5,1,675036,In > Out
Feb 2020,44,142,2,7728,213186,220914,1,2,1,205458,In > Out
Feb 2020,44,149,4,22920,539802,562722,1,4,1,516882,In > Out
Feb 2020,44,157,3,20828,499893,520721,1,3,1,479065,In > Out
Feb 2020,44,160,2,12008,282161,294169,1,2,1,270153,In > Out
Feb 2020,44,174,1,4412,120961,125373,1,1,1,116549,In > Out
Feb 2020,44,176,1,4996,117119,122115,1,1,1,112123,In > Out
Feb 2020,44,178,4,19104,447355,466459,1,4,1,428251,In > Out
Feb 2020,44,180,1,6196,142941,149137,1,1,1,136745,In > Out
Feb 2020,44,186,2,7568,205589,213157,1,2,1,198021,In > Out
Feb 2020,44,195,6,32096,758870,790966,1,6,1,726774,In > Out
Feb 2020,44,199,2,8928,217116,226044,1,2,1,208188,In > Out
Feb 2020,44,213,2,9272,214684,223956,1,2,1,205412,In > Out
Feb 2020,44,215,2,9712,226741,236453,1,2,1,217029,In > Out
Feb 2020,44,216,3,12780,316823,329603,1,3,1,304043,In > Out
Feb 2020,44,221,3,13536,317826,331362,1,3,1,304290,In > Out
Feb 2020,44,232,1,4236,99336,103572,1,1,1,95100,In > Out
Feb 2020,44,238,4,17440,407600,425040,1,4,1,390160,In > Out
Feb 2020,44,25,1,3752,104495,108247,1,1,1,100743,In > Out
Feb 2020,44,26,49,187424106,476754452,664178558,45,44,23,289330346,In > Out
Feb 2020,44,28,55,263735587,853882097,1117617684,37,47,30,590146510,In > Out
Feb 2020,44,35,3,14708,335056,349764,1,3,1,320348,In > Out
Feb 2020,44,36,1,5316,125270,130586,1,1,1,119954,In > Out
Feb 2020,44,38,1,4876,134605,139481,1,1,1,129729,In > Out
Feb 2020,44,39,6,29244,701957,731201,1,6,1,672713,In > Out
Feb 2020,44,44,2,9248,231521,240769,1,2,1,222273,In > Out
Feb 2020,44,58,5,30992,734949,765941,1,5,1,703957,In > Out
Feb 2020,44,6,4,23104,552086,575190,1,4,1,528982,In > Out
Feb 2020,44,66,1,5236,128433,133669,1,1,1,123197,In > Out
Feb 2020,44,81,2,9180,209084,218264,1,2,1,199904,In > Out
Feb 2020,44,85,2,12660,306259,318919,1,2,1,293599,In > Out
Feb 2020,44,92,3,16564,387274,403838,1,3,1,370710,In > Out
Feb 2020,45,106,4,18984,433471,452455,1,4,1,414487,In > Out
Feb 2020,45,11,5,27304,648556,675860,1,5,1,621252,In > Out
Feb 2020,45,130,1,5716,129650,135366,1,1,1,123934,In > Out
Feb 2020,45,138,2,8592,202722,211314,1,2,1,194130,In > Out
Feb 2020,45,139,2,10836,270395,281231,1,2,1,259559,In > Out
Feb 2020,45,151,3,13348,315652,329000,1,3,1,302304,In > Out
Feb 2020,45,16,2,8300,210807,219107,1,2,1,202507,In > Out
Feb 2020,45,161,16,258422423,1089315501,1347737924,11,14,10,830893078,In > Out
Feb 2020,45,163,2,8672,205368,214040,1,2,1,196696,In > Out
Feb 2020,45,169,5,26980,633589,660569,1,5,1,606609,In > Out
Feb 2020,45,178,2,12552,305530,318082,1,2,1,292978,In > Out
Feb 2020,45,185,2,9988,235336,245324,1,2,1,225348,In > Out
Feb 2020,45,187,34,247279783,715456393,962736176,32,28,28,468176610,In > Out
Feb 2020,45,190,3,15188,355285,370473,1,3,1,340097,In > Out
Feb 2020,45,191,1,6124,147228,153352,1,1,1,141104,In > Out
Feb 2020,45,192,2,12152,285167,297319,1,2,1,273015,In > Out
Feb 2020,45,204,2,11632,273663,285295,1,2,1,262031,In > Out
Feb 2020,45,209,1,5744,130716,136460,1,1,1,124972,In > Out
Feb 2020,45,215,2,7768,208519,216287,1,2,1,200751,In > Out
Feb 2020,45,216,4,24544,574913,599457,1,4,1,550369,In > Out
Feb 2020,45,231,3,14788,330492,345280,1,3,1,315704,In > Out
Feb 2020,45,24,1,6876,160827,167703,1,1,1,153951,In > Out
Feb 2020,45,240,2,12232,286240,298472,1,2,1,274008,In > Out
Feb 2020,45,248,1,5316,125748,131064,1,1,1,120432,In > Out
Feb 2020,45,39,1,4784,100492,105276,1,1,1,95708,In > Out
Feb 2020,45,41,1,4996,124402,129398,1,1,1,119406,In > Out
Feb 2020,45,43,1,3972,115553,119525,1,1,1,111581,In > Out
Feb 2020,45,5,1,6144,152210,158354,1,1,1,146066,In > Out
Feb 2020,45,61,2,9368,231367,240735,1,2,1,221999,In > Out
Feb 2020,45,64,6,32576,761620,794196,1,6,1,729044,In > Out
Feb 2020,45,66,3,15244,360019,375263,1,3,1,344775,In > Out
Feb 2020,45,73,3,13988,328087,342075,1,3,1,314099,In > Out
Feb 2020,45,74,5,25348,582902,608250,1,5,1,557554,In > Out
Feb 2020,45,75,2,10672,253568,264240,1,2,1,242896,In > Out
Feb 2020,45,99,4,19224,443521,462745,1,4,1,424297,In > Out
Feb 2020,46,115,3,13692,318457,332149,1,3,1,304765,In > Out
Feb 2020,46,116,8,1970284,1937508,3907792,4,8,4,32776,Out > In
Feb 2020,46,125,1,4316,101637,105953,1,1,1,97321,In > Out
Feb 2020,46,127,7,27533332,107645192,135178524,7,7,7,80111860,In > Out
Feb 2020,46,137,1,3664,108000,111664,1,1,1,104336,In > Out
Feb 2020,46,139,1,5156,129588,134744,1,1,1,124432,In > Out
Feb 2020,46,149,1,4012,101996,106008,1,1,1,97984,In > Out
Feb 2020,46,152,33,6732202,6871095,13603297,2,1,33,138893,In > Out
Feb 2020,46,154,1,4224,98758,102982,1,1,1,94534,In > Out
Feb 2020,46,166,6,36896,879556,916452,1,6,1,842660,In > Out
Feb 2020,46,171,2,9192,215671,224863,1,2,1,206479,In > Out
Feb 2020,46,173,1,4876,113324,118200,1,1,1,108448,In > Out
Feb 2020,46,18,2,72846,367473,440319,2,2,2,294627,In > Out
Feb 2020,46,183,73,249698353,194121734,443820087,65,73,73,55576619,Out > In
Feb 2020,46,186,1,4596,107706,112302,1,1,1,103110,In > Out
Feb 2020,46,196,2,13192,313139,326331,1,2,1,299947,In > Out
Feb 2020,46,197,5,27976,655144,683120,1,5,1,627168,In > Out
Feb 2020,46,208,2,7516,217405,224921,1,2,1,209889,In > Out
Feb 2020,46,210,23,83544856,77335113,160879969,22,19,7,6209743,Out > In
Feb 2020,46,212,3,15072,392630,407702,1,3,1,377558,In > Out
Feb 2020,46,215,49,67034808,150496684,217531492,45,45,17,83461876,In > Out
Feb 2020,46,221,2,11734128,15442200,27176328,2,1,1,3708072,In > Out
Feb 2020,46,246,1,4584,117052,121636,1,1,1,112468,In > Out
Feb 2020,46,28,186,305976287,337658832,643635119,175,69,6,31682545,In > Out
Feb 2020,46,29,88,319887191,779937015,1099824206,69,32,20,460049824,In > Out
Feb 2020,46,33,6,28408,680525,708933,1,6,1,652117,In > Out
Feb 2020,46,45,3,15496,363448,378944,1,3,1,347952,In > Out
Feb 2020,46,46,1,4236,100044,104280,1,1,1,95808,In > Out
Feb 2020,46,48,1,120120,83620,203740,1,1,1,36500,Out > In
Feb 2020,46,52,1,6732,162487,169219,1,1,1,155755,In > Out
Feb 2020,46,55,1,154330,107004,261334,1,1,1,47326,Out > In
Feb 2020,46,57,1,24232334,19571923,43804257,1,1,1,4660411,Out > In
Feb 2020,46,61,2,11620,279571,291191,1,2,1,267951,In > Out
Feb 2020,46,64,2,9352,211856,221208,1,2,1,202504,In > Out
Feb 2020,46,7,1,5236,122336,127572,1,1,1,117100,In > Out
Feb 2020,46,76,78,200043414,393925188,593968602,65,52,54,193881774,In > Out
Feb 2020,46,8,1,5104,136328,141432,1,1,1,131224,In > Out
Feb 2020,46,9,2,11072,268081,279153,1,2,1,257009,In > Out
Feb 2020,46,91,1,5276,122787,128063,1,1,1,117511,In > Out
Feb 2020,47,105,1,6116,144337,150453,1,1,1,138221,In > Out
Feb 2020,47,12,1,6076,135440,141516,1,1,1,129364,In > Out
Feb 2020,47,125,2,9232,218574,227806,1,2,1,209342,In > Out
Feb 2020,47,128,1,5556,127686,133242,1,1,1,122130,In > Out
Feb 2020,47,131,1,5104,112340,117444,1,1,1,107236,In > Out
Feb 2020,47,132,1,4756,114592,119348,1,1,1,109836,In > Out
Feb 2020,47,146,1,6356,147383,153739,1,1,1,141027,In > Out
Feb 2020,47,152,1,4984,125812,130796,1,1,1,120828,In > Out
Feb 2020,47,168,2,10020,261814,271834,1,2,1,251794,In > Out
Feb 2020,47,173,3,12444,305041,317485,1,3,1,292597,In > Out
Feb 2020,47,179,1,4356,105834,110190,1,1,1,101478,In > Out
Feb 2020,47,186,10,45828,1077644,1123472,1,10,1,1031816,In > Out
Feb 2020,47,191,3,18028,423253,441281,1,3,1,405225,In > Out
Feb 2020,47,194,10,58216,1356911,1415127,1,10,1,1298695,In > Out
Feb 2020,47,195,1,7716,178835,186551,1,1,1,171119,In > Out
Feb 2020,47,212,1,6796,162222,169018,1,1,1,155426,In > Out
Feb 2020,47,218,1,8256,188608,196864,1,1,1,180352,In > Out
Feb 2020,47,230,2,9392,232715,242107,1,2,1,223323,In > Out
Feb 2020,47,240,1,4236,102878,107114,1,1,1,98642,In > Out
Feb 2020,47,243,2,9556,228502,238058,1,2,1,218946,In > Out
Feb 2020,47,245,1,4944,117518,122462,1,1,1,112574,In > Out
